x_km,y_km,elevation_m,slope_m_km
26.04,6.48,417.46859674323775,6.881244869159516
26.16,6.48,408.3753317095506,15.208319624651255
26.28,6.48,409.3557139016466,7.833387368129888
26.4,6.48,398.4351341676337,10.44867093174173
26.52,6.48,407.7536778237823,8.150539453678642
26.64,6.48,375.1769292609674,3.8534920416538654
26.76,6.48,414.872641396077,13.164068457366918
26.88,6.48,392.707301438254,13.17372455983589
27.0,6.48,375.24939859387405,4.442030034169624
27.12,6.48,368.6920099725669,14.586383427394118
27.24,6.48,371.87820950143794,23.63250147782914
27.36,6.48,352.90933396983183,7.755205418992679
27.48,6.48,349.6607715675172,3.176881571075973
27.6,6.48,357.0274140246924,7.9000280468264386
27.72,6.48,324.1056143114841,1.626693025399436
27.84,6.48,318.16039377795767,3.4324817401314665
27.96,6.48,311.31431691581366,5.213281811276005
28.08,6.48,309.53433865245455,12.937346720340036
28.2,6.48,301.56444758519774,14.89698863053498
28.32,6.48,285.82666056305106,4.167252818003713
28.44,6.48,266.4222966067075,18.203454708123836
28.56,6.48,277.8574417242064,18.07820651136122
28.68,6.48,274.29059010998765,21.335389091428237
28.8,6.48,257.0137899077395,13.977082860202485
28.92,6.48,277.3995101599578,15.314237270403938
29.04,6.48,258.0449228832002,6.425430384756176
29.16,6.48,269.4718518671198,7.515917067639002
29.28,6.48,274.5456804632014,4.774182637436736
29.4,6.48,267.6101930393394,11.085793729693867
29.52,6.48,278.7220237827073,12.845984501384775
29.64,6.48,292.04515421447473,5.591284721138852
29.76,6.48,289.3437515867274,11.64805035105005
29.88,6.48,269.8479810698166,2.9481113664995076
30.0,6.48,294.3550293821109,7.140647522938072
30.12,6.48,292.4022917787445,1.9839433505723152
30.24,6.48,286.43387383625077,5.744538613427912
30.36,6.48,301.0142004331462,5.097772858869787
30.48,6.48,316.0564335047359,26.71908603125943
30.6,6.48,313.31251176805677,18.41987558246415
0.0,6.6,338.04466280387055,1.6054880295694793
0.12,6.6,332.111491555135,12.953127101833909
0.24,6.6,329.12421525295025,14.762366980919094
0.36,6.6,351.67132729132203,12.675299646646508
0.48,6.6,346.9072379991179,12.267968685224202
0.6,6.6,352.1671570465074,11.239786238377215
0.72,6.6,365.31221927902305,13.687958182434672
0.84,6.6,382.0415755901233,5.362331821111226
0.96,6.6,391.03037041709104,17.799729932178295
1.08,6.6,385.800579556049,22.99354242232018
1.2,6.6,383.9032825907518,13.749479696876604
1.32,6.6,404.9852350153923,2.8576054355537246
1.44,6.6,405.6120018839804,9.02791500005157
1.56,6.6,389.27665932958087,5.399435511441924
1.68,6.6,397.7237223380244,20.552588350956796
1.8,6.6,400.0983112449808,5.891303060547515
1.92,6.6,384.1311947024458,9.299311182689207
2.04,6.6,379.93034199854475,18.980216854343787
2.16,6.6,374.03860999601386,27.67236325338817
2.28,6.6,391.93937392074355,9.963233098150397
2.4,6.6,378.56913428826186,9.896930024996212
2.52,6.6,360.3467902957172,15.079920135405661
2.64,6.6,383.1951361083608,6.653937786695427
2.76,6.6,349.30944280882215,15.306951176461068
2.88,6.6,354.7920271154484,1.7725127456262804
3.0,6.6,344.449475141354,13.258510551273002
3.12,6.6,341.0451616529857,22.05595833776649
3.24,6.6,312.6544356495641,11.886510032403706
3.36,6.6,326.1308157106214,12.128031684821279
3.48,6.6,335.2220075609955,12.360228347724759
3.6,6.6,302.16972410302566,5.68479939275529
3.72,6.6,308.01432455688496,2.0503244941769245
3.84,6.6,302.59890097158785,17.071378228995993
3.96,6.6,322.4754516188532,12.966831262364636
4.08,6.6,335.1628049283215,13.130900746058439
4.2,6.6,315.6970806685764,18.566500597992817
4.32,6.6,309.6296000591984,5.512334427633723
4.44,6.6,326.27592103040405,13.729792258698465
4.56,6.6,324.40161225516533,12.28033418901986
4.68,6.6,335.49933729862653,10.718593239250783
4.8,6.6,346.8212546743598,9.150991003511137
4.92,6.6,351.8361240097711,14.606508636613555
5.04,6.6,348.630718244812,15.60145389136617
5.16,6.6,372.4730037292121,19.090387148063936
5.28,6.6,370.0014112432616,9.575315480888353
5.4,6.6,378.6881557443794,7.705742864670312
5.52,6.6,409.0740048500023,19.086265191838983
5.64,6.6,398.2517820777226,9.88804989701185
5.76,6.6,414.472435350853,11.45924946956494
5.88,6.6,411.8903279889462,11.277949133180277
6.0,6.6,419.22013311329135,14.098904749156807
6.12,6.6,417.91238294484,8.840068227020707
6.24,6.6,417.0053257746714,9.320842390521232
6.36,6.6,428.76625829621236,8.004973873552563
6.48,6.6,445.6408520425239,9.122562674819964
6.6,6.6,448.44640514785397,6.752036992174065
6.72,6.6,470.0432919096093,3.7887264723866023
6.84,6.6,456.98212369788814,19.204640907194047
6.96,6.6,454.92583635826816,5.972174159629093
7.08,6.6,466.2481934669491,7.864458254463301
7.2,6.6,441.18680954381256,15.704289581816674
7.32,6.6,429.59112560867777,1.0449395578644127
7.44,6.6,448.3513202222204,6.55417147082075
7.56,6.6,424.78383430318996,5.249222415056963
7.68,6.6,429.2468675563653,12.919100863803038
7.8,6.6,422.7233499236699,8.490567592029509
7.92,6.6,414.0504661481639,11.054425925050554
8.04,6.6,430.36345316734236,4.2974186117910245
8.16,6.6,430.2054704465641,5.6103894730324715
8.28,6.6,413.1505517995376,27.96664815000712
8.4,6.6,394.74325136595047,11.923455215217608
8.52,6.6,405.85030379750697,7.642775858938294
8.64,6.6,409.86459696442654,25.533336126370614
8.76,6.6,414.56805836713147,1.071753910104027
8.88,6.6,386.2669058535664,8.758707191223474
9.0,6.6,413.3869414519483,5.602394977177158
9.12,6.6,390.92781225877667,15.284586572823784
9.24,6.6,393.50472696579436,21.957144438908824
9.36,6.6,411.7668198190445,8.627395463414581
9.48,6.6,413.8314623700054,7.987615055895757
9.6,6.6,429.0081976836268,21.129193753411172
9.72,6.6,444.48118474596805,14.750395015141327
9.84,6.6,435.69705942053287,3.3614925623940657
9.96,6.6,456.7633440209905,12.192939521271619
10.08,6.6,475.25055967506984,16.11948195505537
10.2,6.6,456.70265369744027,10.504381716321287
10.32,6.6,473.84143235498897,3.9788227251317663
10.44,6.6,474.2782828530892,11.53070003608436
10.56,6.6,497.0609806530978,12.336695951056038
10.68,6.6,475.0718598825099,16.40946881572907
10.8,6.6,486.5158960393025,6.913347939231387
10.92,6.6,514.5092382536019,12.93851378763298
11.04,6.6,513.2533052251641,13.073138478042004
11.16,6.6,511.7677591349378,4.547297772762828
11.28,6.6,495.45989973905057,4.631799565239717
11.4,6.6,505.4117547801232,14.697286867169774
11.52,6.6,511.0400319223388,16.461280159432526
11.64,6.6,503.5512936092061,15.025145944579531
11.76,6.6,495.25398982138694,18.56548495991452
11.88,6.6,487.6158863491233,22.515476193018255
12.0,6.6,493.1772903478068,9.694238528032507
12.12,6.6,464.1877219627548,8.489121553445761
12.24,6.6,456.69247902730535,15.415793794621308
12.36,6.6,470.1701091912367,13.043602056096274
12.48,6.6,472.44726355497505,17.548062400199925
12.6,6.6,441.0565701016548,12.14186152983803
12.72,6.6,443.8797286688914,8.14102394386159
12.84,6.6,417.18617655987674,7.752347122260517
12.96,6.6,418.8430921434703,9.440801573511564
13.08,6.6,396.0742573065562,10.01685845322423
13.2,6.6,398.0808276271416,18.748793632808827
13.32,6.6,409.9316781589008,1.3883136906920972
13.44,6.6,378.5571319912257,7.018810717105247
13.56,6.6,371.5065985802459,25.514384420596162
13.68,6.6,388.5119756102188,3.2181691204851313
13.8,6.6,371.8196774677325,14.241987070411422
13.92,6.6,365.82434774281455,2.9809103997616755
14.04,6.6,387.752107500648,1.7649362707549314
14.16,6.6,360.4485126350528,7.287141643136207
14.28,6.6,384.786344342275,15.676503318191365
14.4,6.6,388.8661788263004,5.901476217942795
14.52,6.6,384.32455762400724,11.425015757788595
14.64,6.6,391.21753400838514,7.962977215747056
14.76,6.6,392.56604928413066,8.0562090557497
14.88,6.6,395.0122901267974,5.6596097027594725
15.0,6.6,416.2355792805359,16.375554192491666
15.12,6.6,408.3068921079302,23.584845038458454
15.24,6.6,410.80522934905986,15.598737966194983
15.36,6.6,451.5022778290319,5.796748306892686
15.48,6.6,413.1374707315434,6.300016679989284
15.6,6.6,439.8990680973844,10.68943372184365
15.72,6.6,424.3491268505139,8.014578780143987
15.84,6.6,447.0809976174038,5.849199491894206
15.96,6.6,448.86763529998126,4.713446758951625
16.08,6.6,449.66789574325503,11.54523492758061
16.2,6.6,438.31166773180735,3.934754475416152
16.32,6.6,443.4089048351935,16.178619710105444
16.44,6.6,428.05054680305324,16.758809767974647
16.56,6.6,431.1328179264769,10.492436077711185
16.68,6.6,422.85592818994127,8.592466992173891
16.8,6.6,407.9537242501573,5.297060484051591
16.92,6.6,422.5717565918327,5.513264641978608
17.04,6.6,397.263196320361,9.863839028590185
17.16,6.6,400.92517383025256,13.712814068929246
17.28,6.6,370.15799491058436,1.2159361327253424
17.4,6.6,359.7064242851316,2.9852337606286627
17.52,6.6,347.76527121508343,11.77029876701385
17.64,6.6,364.2147379378216,3.212584500003302
17.76,6.6,359.03971171955607,18.229418909889468
17.88,6.6,320.24314276249237,3.754513514016858
18.0,6.6,331.2585285961487,8.229456837068916
18.12,6.6,301.5995561366942,17.209530641712057
18.24,6.6,305.0747383390204,14.745194807957754
18.36,6.6,321.9415383703838,7.120899220723907
18.48,6.6,293.0268187613757,2.718594288253044
18.6,6.6,290.0360704841659,5.029310124948093
18.72,6.6,292.8324092337924,1.1966916499308822
18.84,6.6,280.1694389637486,1.677777616165513
18.96,6.6,273.78691715065406,3.780371135746672
19.08,6.6,303.22976486628454,11.36755997643298
19.2,6.6,292.02632603093264,12.82652280482414
19.32,6.6,307.8152207811356,18.5993984630106
19.44,6.6,311.4703890889945,16.333700140813868
19.56,6.6,319.0877771247366,5.606738417807944
19.68,6.6,310.8235662838841,13.336137271298753
19.8,6.6,336.9091546779458,5.1174320025444455
19.92,6.6,374.7267715437826,11.066094200095412
20.04,6.6,360.93262165421436,19.59017824214412
20.16,6.6,345.668152759755,11.114045704507307
20.28,6.6,382.48670544056404,8.988029948092159
20.4,6.6,375.9178090817538,15.021199253411643
20.52,6.6,357.40776329657825,6.660816675747456
20.64,6.6,372.2082727368959,8.193712670124718
20.76,6.6,401.0155996019147,8.3351872289053
20.88,6.6,410.02031581533936,8.418743998197165
21.0,6.6,389.2704887654802,8.749976084708232
21.12,6.6,390.4459048606441,13.458041338917168
21.24,6.6,388.9110757474692,7.260644906392982
21.36,6.6,419.48319389470083,8.263467399825332
21.48,6.6,429.8456215339837,7.0417048492107
21.6,6.6,424.56569562121535,2.201033774687845
21.72,6.6,400.5695497702625,12.366412752097585
21.84,6.6,401.0793074982621,8.92277341892282
21.96,6.6,393.09072168039984,9.537678286159027
22.08,6.6,387.5807373884318,18.501539321162856
22.2,6.6,373.3368423316521,17.089385628357785
22.32,6.6,375.00312252891473,7.592636125776617
22.44,6.6,360.3545633169096,14.870966741256096
22.56,6.6,355.00170910096335,14.935367753606679
22.68,6.6,364.15889958663206,17.166071985211953
22.8,6.6,341.18682398773433,12.884660843569643
22.92,6.6,340.4807308760988,6.828084555315201
23.04,6.6,337.50515607694126,5.483489848803515
23.16,6.6,324.01469195796284,9.617416414029142
23.28,6.6,331.19501529873867,13.306057457009858
23.4,6.6,314.66643919924684,12.35566162896283
23.52,6.6,318.41310581554905,9.68695998125356
23.64,6.6,302.24212194197605,11.842784537731196
23.76,6.6,307.7934630718538,18.70671361264649
23.88,6.6,327.06834091056584,7.255648987773293
24.0,6.6,307.96356157576326,16.78927782011496
24.12,6.6,327.8286512045909,6.057245532313371
24.24,6.6,319.66953487803494,6.993396878181249
24.36,6.6,318.9478608876751,8.684307267352356
24.48,6.6,341.7371495910835,7.566534638868861
24.6,6.6,332.15721363341254,19.476161059370874
24.72,6.6,343.1536908946596,9.09528114364198
24.84,6.6,362.13078771463074,6.146057890792638
24.96,6.6,377.40363306575983,7.072414918077017
25.08,6.6,368.3370169282504,3.057339733286273
25.2,6.6,384.36674473058486,4.228438316995227
25.32,6.6,399.21008900753407,3.4132713128342096
25.44,6.6,391.6567580206281,3.2021789915612477
25.56,6.6,399.67480233797164,11.702498805929947
25.68,6.6,443.3186210521706,4.799154340612885
25.8,6.6,438.31329030329516,12.047252212504175
25.92,6.6,408.1738866862744,13.055380040396424
26.04,6.6,410.449483833207,10.877382792646547
26.16,6.6,392.2769929988251,5.700251045380427
26.28,6.6,419.88007217040354,13.037836960821764
26.4,6.6,416.6605433265223,1.2537595202252316
26.52,6.6,417.49807101681176,21.578571952376002
26.64,6.6,393.57934463798784,12.231493972024372
26.76,6.6,412.62358696442027,16.827285256032965
26.88,6.6,405.26652908525665,12.725797186841046
27.0,6.6,384.51853247567686,18.779400053224645
27.12,6.6,376.6091892550673,13.519378093147736
27.24,6.6,351.99698662668277,19.394119632122237
27.36,6.6,355.74203543649696,7.578785452913071
27.48,6.6,375.79419373735595,4.460039885191427
27.6,6.6,359.0548847467818,3.6283960123702896
27.72,6.6,338.4784834097678,7.810383816532942
27.84,6.6,324.6513165643869,2.368243590491501
27.96,6.6,302.69686176106643,20.736008670406676
28.08,6.6,281.6500291228667,6.860584204776965
28.2,6.6,296.7525664454867,11.792000964938989
28.32,6.6,270.87026497843226,5.326915046925944
28.44,6.6,277.62935220192594,7.1278851748455345
28.56,6.6,272.75479781936633,1.139149680002934
28.68,6.6,261.1354511908273,5.120724303613214
28.8,6.6,269.0261596169861,1.4835557817135374
28.92,6.6,268.5076912963775,8.305234187491818
29.04,6.6,275.6523445828028,13.92722842417124
29.16,6.6,251.28565451883054,13.53697331723977
29.28,6.6,251.33979839150808,11.546836514973153
29.4,6.6,274.6356024427622,3.063042915437083
29.52,6.6,270.4171568524039,10.62948401489172
29.64,6.6,274.2655528287962,3.10471660984786
29.76,6.6,273.73225787086375,4.455172739939569
29.88,6.6,325.001014375641,6.813536075327872
30.0,6.6,296.7153409006495,21.28227941401985
30.12,6.6,289.35993832174165,9.957137195102705
30.24,6.6,297.92701470799784,17.43666232363874
30.36,6.6,302.2248993254352,9.101487846943893
30.48,6.6,301.67130153395556,10.199491526181115
30.6,6.6,319.5898857419726,15.801497617582875
0.0,6.72,331.32505470452986,9.81575976919135
0.12,6.72,341.0745063816016,14.360976763434147
0.24,6.72,349.0332969931707,5.558212785693792
0.36,6.72,342.60778200183603,18.870927786271913
0.48,6.72,371.69981329279204,3.3682428837124387
0.6,6.72,366.7951538407405,11.526405156817232
0.72,6.72,392.1360277240119,12.931327281895546
0.84,6.72,380.32901212241836,5.37770952440214
0.96,6.72,395.80758072797863,12.38495471779541
1.08,6.72,379.89932093200497,11.965878663048436
1.2,6.72,383.8588311154449,5.469454043663441
1.32,6.72,400.07877113647635,11.88522905842739
1.44,6.72,406.5479838544703,9.847837556153886
1.56,6.72,370.4178739256461,14.395379057661508
1.68,6.72,409.13311502011396,5.196072899636038
1.8,6.72,393.29391607295423,3.337220785118472
1.92,6.72,404.5198165919577,7.842659495898229
2.04,6.72,399.27223448776454,7.473935937647575
2.16,6.72,384.9886652621633,14.950759992538687
2.28,6.72,367.73106336570527,6.847993641348544
2.4,6.72,388.40546662644135,4.02321226024937
2.52,6.72,381.4354346944918,23.32031725598259
2.64,6.72,367.05894533637314,14.687712426662952
2.76,6.72,376.94139750845767,8.532604814782523
2.88,6.72,360.3439853882256,17.19177301029295
3.0,6.72,343.2631233044569,4.250465991312331
3.12,6.72,366.00394015178426,1.3107664363859886
3.24,6.72,341.9006570650704,28.997931694673422
3.36,6.72,329.0790240121512,13.358935057487585
3.48,6.72,333.47845209672954,5.555530039876549
3.6,6.72,315.52644811101436,13.740386454817935
3.72,6.72,324.6255376965729,15.500245193574775
3.84,6.72,313.9141186079405,6.225627072003887
3.96,6.72,326.7148026311427,9.696817029360695
4.08,6.72,306.74255468340493,21.297058411092273
4.2,6.72,315.9448908534091,21.08176553447059
4.32,6.72,297.4905523772327,4.485425041683799
4.44,6.72,304.9289801750094,2.530197350963178
4.56,6.72,345.37577844985117,9.4633930670697
4.68,6.72,353.19315449476767,4.847015943739647
4.8,6.72,349.5372564304132,8.501593000985036
4.92,6.72,331.9685218161876,9.231767588061347
5.04,6.72,345.6743709778216,22.541074050617777
5.16,6.72,362.868878273215,5.084491547041535
5.28,6.72,388.0447449891195,6.350467984891445
5.4,6.72,391.38647780229667,8.284038371970706
5.52,6.72,382.6641629904143,11.437136890102773
5.64,6.72,380.281406422762,11.328436153936297
5.76,6.72,392.75436318179015,13.370174070203706
5.88,6.72,415.14766354848956,7.8890193452261554
6.0,6.72,408.94101199621406,4.310830119197605
6.12,6.72,404.4748375748241,7.780325321045544
6.24,6.72,423.23052277923244,6.748910900931344
6.36,6.72,435.66807687332897,17.940727957004192
6.48,6.72,440.7489405593459,15.005441780929528
6.6,6.72,436.41326016776355,6.33622169638477
6.72,6.72,423.5183531431031,8.800131312366005
6.84,6.72,447.3396175428281,10.860025034633225
6.96,6.72,433.4044555722681,3.8722829504859404
7.08,6.72,452.289067536764,17.891377550894397
7.2,6.72,410.09448377870876,5.588287253419939
7.32,6.72,416.3703461585109,12.711997298831944
7.44,6.72,412.9874978926572,9.971503121534798
7.56,6.72,419.82886651804057,3.660954210493936
7.68,6.72,419.64308652491445,8.676196493895143
7.8,6.72,410.7580386335503,10.580147001318606
7.92,6.72,400.2842624825775,28.450253721088053
8.04,6.72,406.3523901487943,20.45255869596509
8.16,6.72,393.0312441305465,19.119837646342773
8.28,6.72,405.69262604839906,14.123296667436056
8.4,6.72,401.40014126738276,12.699976219512806
8.52,6.72,382.9134404530126,6.163078597620355
8.64,6.72,395.67536247751,10.56209315603228
8.76,6.72,376.8378585169806,5.761647219512795
8.88,6.72,381.1556851158822,6.272205953407131
9.0,6.72,380.3030008166632,12.72923256842501
9.12,6.72,412.71798733036576,8.832816049001096
9.24,6.72,413.4568438216798,16.19084155568602
9.36,6.72,414.9508572399439,7.204450559755814
9.48,6.72,419.14047858383043,4.6587580483269315
9.6,6.72,415.36273785171267,4.779598836964521
9.72,6.72,453.92375110081775,5.742208562680809
9.84,6.72,420.8185114804482,2.8487285475767266
9.96,6.72,427.70387281178404,3.6337360378267
10.08,6.72,445.8599805643462,4.688062816841658
10.2,6.72,463.9782867270552,4.551106089554461
10.32,6.72,474.9364658041699,4.729076652271552
10.44,6.72,503.5223137738527,15.677532705948193
10.56,6.72,488.9341545515031,7.807515179890834
10.68,6.72,494.3996265563366,8.787331144505085
10.8,6.72,487.62684403828155,10.487963723379536
10.92,6.72,501.909866320146,16.762277280263703
11.04,6.72,524.0740140022764,6.728920970565797
11.16,6.72,495.4005302643042,10.052245183752976
11.28,6.72,503.9519565386932,1.803897378882335
11.4,6.72,502.6412928367097,16.33444262106023
11.52,6.72,498.9421075271836,6.057575058010347
11.64,6.72,508.96784756803953,11.870231325096269
11.76,6.72,504.6648720676694,15.905057336689929
11.88,6.72,508.1155811693375,4.7069333894327015
12.0,6.72,497.8178039514937,7.497488771745041
12.12,6.72,480.5587184400537,8.730172208736535
12.24,6.72,464.62716247280605,12.57300390564979
12.36,6.72,441.8166506475936,5.961934143969493
12.48,6.72,468.49921609994936,15.100332289127346
12.6,6.72,440.86627913225584,3.812190559174988
12.72,6.72,433.43682668398714,9.366822995922549
12.84,6.72,420.88672065457865,9.309748627038724
12.96,6.72,408.67211467213843,4.645628512680319
13.08,6.72,393.7614716057818,9.330424051657674
13.2,6.72,386.92457006563615,5.278079889053157
13.32,6.72,409.8857949898707,19.838597862083674
13.44,6.72,383.9653356511079,14.882182967250111
13.56,6.72,389.1709900251558,5.005297413010206
13.68,6.72,376.662337628896,10.509533367613283
13.8,6.72,377.4382597118647,1.1636579947824872
13.92,6.72,364.93947781927534,9.18573840021546
14.04,6.72,371.4060382016742,13.070046630838062
14.16,6.72,371.821731460546,9.024900288224035
14.28,6.72,380.1303700641943,7.6923104316323005
14.4,6.72,375.60718777354174,12.440204033710147
14.52,6.72,390.10085875412483,6.073113620947014
14.64,6.72,409.0980423804757,10.434270984472969
14.76,6.72,388.01407231913646,5.929778668770053
14.88,6.72,380.5028120412105,5.656547122942311
15.0,6.72,393.5220848602797,15.760424332693246
15.12,6.72,427.5908937363499,4.478372793742163
15.24,6.72,413.4867024467859,8.286647285587078
15.36,6.72,436.8452181656842,4.664717782815693
15.48,6.72,415.80202270501104,8.817958969326234
15.6,6.72,430.63567944098565,7.110750708665934
15.72,6.72,447.11124878878286,15.056555584578161
15.84,6.72,442.4535376429232,9.175912144901849
15.96,6.72,435.20686108586733,11.474384464992491
16.08,6.72,459.6365401108352,3.807731914573643
16.2,6.72,425.3768836852816,5.364054513318782
16.32,6.72,448.2564685860698,13.107695286835607
16.44,6.72,430.9007214703775,3.5793501039549183
16.56,6.72,408.7654346860899,10.731075994835383
16.68,6.72,408.3244577965844,15.436884333999146
16.8,6.72,405.22430995077735,16.4480923575278
16.92,6.72,409.1289135438812,12.137009890778577
17.04,6.72,418.0002133691214,12.595754316038427
17.16,6.72,372.19672950072595,22.297267605113902
17.28,6.72,379.19572728089275,5.389420143785826
17.4,6.72,386.1414928793396,10.70169974826725
17.52,6.72,371.8628413562287,6.802902994282937
17.64,6.72,355.9076760670049,12.875877566376753
17.76,6.72,317.66316423198566,8.890643522880602
17.88,6.72,330.23574468182176,9.23592125189672
18.0,6.72,292.82756634295333,9.477303436160192
18.12,6.72,329.70947807320135,7.9880735724646765
18.24,6.72,285.7723299963179,15.795867684114972
18.36,6.72,307.2086847616275,13.817794336657053
18.48,6.72,300.1437964428434,8.586232657285949
18.6,6.72,279.25406588097565,11.133788413279763
18.72,6.72,274.25548932072024,10.556484349375902
18.84,6.72,300.3581166969313,7.227021986526433
18.96,6.72,292.7267898999363,15.116885255857493
19.08,6.72,288.76327336196437,15.828473616377854
19.2,6.72,302.70714429727514,6.339732704728496
19.32,6.72,314.0916068050493,8.872550959876842
19.44,6.72,297.08502352084383,2.9195171522540537
19.56,6.72,316.8301874088128,9.423672657846883
19.68,6.72,316.5763212628789,6.315730105391813
19.8,6.72,321.53578015445385,9.248105175403696
19.92,6.72,319.53357480156404,7.711095266895497
20.04,6.72,363.5857890861004,20.066134265890945
20.16,6.72,358.18733906826674,2.710262599667522
20.28,6.72,364.2252073194977,16.229663851496927
20.4,6.72,393.14284837532773,16.249865922569654
20.52,6.72,360.7600075630073,14.435257158140454
20.64,6.72,394.2004425732136,10.478983257008764
20.76,6.72,393.2968398571471,5.1694869168421365
20.88,6.72,391.4549729438165,7.875580459082077
21.0,6.72,401.917005352056,8.636515641164713
21.12,6.72,422.41926519485384,5.05917579337219
21.24,6.72,403.11431165052403,6.853430514372756
21.36,6.72,395.69429479568896,3.0298577882755446
21.48,6.72,403.2412112474786,9.530321631047917
21.6,6.72,403.84698159422857,7.460987327999027
21.72,6.72,399.3408561530938,6.28421644032041
21.84,6.72,397.2985398109618,11.930469533129909
21.96,6.72,391.0169972462092,5.282444076023707
22.08,6.72,377.48194771286575,4.078772139925234
22.2,6.72,376.6706199273632,18.63550052385364
22.32,6.72,365.86744517025505,7.277984875512024
22.44,6.72,362.02269420888996,20.014215091027545
22.56,6.72,369.83356942791914,13.921522456885281
22.68,6.72,351.1532212131833,5.193732965399374
22.8,6.72,357.44214361535285,3.020573193441411
22.92,6.72,352.6379429885743,11.61266601385123
23.04,6.72,337.9289557534582,7.51048936794038
23.16,6.72,319.3951739781149,4.447400618125584
23.28,6.72,328.55885797363146,9.553981615205855
23.4,6.72,325.2945081894517,20.507021447899742
23.52,6.72,315.0352904088213,13.475215012625704
23.64,6.72,304.5071095299274,11.474415394652063
23.76,6.72,319.79449553242387,9.361270736043481
23.88,6.72,321.4962216849773,8.172992237532686
24.0,6.72,307.2597756478775,17.89601867171825
24.12,6.72,316.60780513909856,2.3180715065728728
24.24,6.72,349.2098066908976,4.105955620916351
24.36,6.72,337.8696074740433,10.693411037444596
24.48,6.72,335.52652641304667,8.563099851398109
24.6,6.72,350.9328720921154,29.705197384613893
24.72,6.72,353.0693326561495,5.835502279046057
24.84,6.72,347.08073897842064,3.9763701597860814
24.96,6.72,359.09655446601863,1.0308730921404639
25.08,6.72,385.16438535134455,4.18576228849549
25.2,6.72,387.1597883568429,3.639632109414939
25.32,6.72,411.34043930430215,13.249269791078483
25.44,6.72,401.9166131900714,7.682446376520145
25.56,6.72,399.710319005787,4.817263606575655
25.68,6.72,421.5134424411655,17.352433621932214
25.8,6.72,445.916067410285,10.945934714742807
25.92,6.72,415.06370406334923,12.574590540667476
26.04,6.72,434.37664661237903,1.1486216555162125
26.16,6.72,408.20188314169474,12.16179707074207
26.28,6.72,407.7001792398923,5.651810865771556
26.4,6.72,421.8433710366589,13.771513979099959
26.52,6.72,423.39837403514974,17.154635583014453
26.64,6.72,430.98052915469026,11.928447827302339
26.76,6.72,410.8754123687754,15.46544159905748
26.88,6.72,397.82002784673847,4.430401944648281
27.0,6.72,410.07953985420625,9.188679411450314
27.12,6.72,376.965494503463,10.359878831129866
27.24,6.72,384.58411765333386,3.9388610315180115
27.36,6.72,347.1068271676684,4.464645571922457
27.48,6.72,350.8142252938228,7.8233602861450935
27.6,6.72,340.15711589401565,20.210408978475673
27.72,6.72,324.0235774902932,6.54092038068983
27.84,6.72,319.8820745903127,3.6056842502852238
27.96,6.72,306.5731377112067,17.429495912170175
28.08,6.72,291.0801828774554,6.112116275696211
28.2,6.72,290.8099374789538,6.236158877141119
28.32,6.72,305.8908994526271,18.179515676177793
28.44,6.72,252.47325393241206,4.402510019746499
28.56,6.72,242.58638865625952,9.380349781181861
28.68,6.72,265.5769504135034,10.968654721401878
28.8,6.72,278.9249205195687,2.6469499971513972
28.92,6.72,255.97622588327957,5.173922901849883
29.04,6.72,270.1987577787894,8.416447395213822
29.16,6.72,260.3672875431449,13.798158507506887
29.28,6.72,256.1344794867897,20.794827072080956
29.4,6.72,264.1670274087347,9.241829941425204
29.52,6.72,275.1514182335961,10.69477814850675
29.64,6.72,289.48745118304026,11.399034178544246
29.76,6.72,287.9906547493888,12.249013663515557
29.88,6.72,303.3334514853083,14.096762603820123
30.0,6.72,297.1843013014068,15.206300404737448
30.12,6.72,293.1462484043768,6.61072821481778
30.24,6.72,297.770597221676,4.215726114128363
30.36,6.72,315.23914968141094,10.908696106977816
30.48,6.72,333.35429939299104,6.775716949167829
30.6,6.72,327.0206641505355,1.696498210301292
0.0,6.84,334.85613321774827,20.69952469698989
0.12,6.84,341.53292311480857,7.1213484683613295
0.24,6.84,344.400893042579,11.468613959122479
0.36,6.84,362.6530497674103,19.14301696231506
0.48,6.84,370.945119970943,8.213300814509308
0.6,6.84,365.59542291608676,4.35213297271679
0.72,6.84,394.58076552264845,7.916990551686298
0.84,6.84,387.18418996426175,16.146165581762727
0.96,6.84,397.3398901102601,7.922434857173357
1.08,6.84,389.46485789589116,9.05010837988369
1.2,6.84,389.237486492705,3.1297874124589367
1.32,6.84,382.8508863024016,13.994543671277468
1.44,6.84,387.31905930440894,5.046153359534772
1.56,6.84,400.8211877195323,15.787348226435752
1.68,6.84,404.8010092464933,18.676807151802016
1.8,6.84,404.13363811359716,4.548667688251008
1.92,6.84,409.8443632264885,9.332407313835883
2.04,6.84,389.0277989625894,6.246156071348617
2.16,6.84,414.478353004982,7.700148035062337
2.28,6.84,389.8192741308427,6.365468329210713
2.4,6.84,382.9127507172842,17.46297865559428
2.52,6.84,374.54245497176095,17.642353559122505
2.64,6.84,383.23043435784575,4.918475889689766
2.76,6.84,371.9450783653549,1.9818388458499718
2.88,6.84,374.16453489219083,14.007325214908159
3.0,6.84,364.49086526677064,14.666617820508343
3.12,6.84,349.72017000328293,12.4922101242189
3.24,6.84,356.2321700485715,7.877789629749735
3.36,6.84,342.2844860777484,3.956036171175383
3.48,6.84,338.00112507639244,13.067677730792534
