x_km,y_km,feasibility_score,zone_class,building_height_m
5.04,3.84,0.15813922160927518,none,140.47320544445031
5.28,3.84,0.17468311124757058,none,134.4338487778116
5.52,3.84,0.20518186991351714,none,129.04896829436467
5.76,3.84,0.21934609861419788,none,111.33168356998375
6.0,3.84,0.32229257997174665,none,48.69559741406978
6.24,3.84,0.2820684095111063,none,63.62902354138734
6.48,3.84,0.3354798128830281,none,35.0652261537008
6.72,3.84,0.3510559945101516,none,20.935432589046027
6.96,3.84,0.3526558224455377,none,16.10268288301026
7.2,3.84,0.3490129131459379,none,6.1791296662420825
7.44,3.84,0.34314975161742484,none,4.106979502699617
7.68,3.84,0.32891356316439796,none,2.4540440467031344
7.92,3.84,0.3326842793454096,none,1.7820662448756999
8.16,3.84,0.32043677064415277,none,0.9121097662246875
8.4,3.84,0.32682534789506384,none,0.3981886107110274
8.64,3.84,0.3323047667246915,none,0.21786834161354457
8.88,3.84,0.33826467353436396,none,0.09739820706362663
9.12,3.84,0.3422400562199209,none,0.036298729648024115
9.36,3.84,0.34611849813020973,none,0.02097090376168786
9.6,3.84,0.3581890965457477,none,0.009459993245971656
9.84,3.84,0.3690584270977926,none,0.0037182118651856453
10.08,3.84,0.3833263252066032,none,0.001313011476542099
10.32,3.84,0.38237321767374904,none,0.0007362800327765592
10.56,3.84,0.3888188121489168,none,0.00041003452942475597
10.8,3.84,0.388996372454298,none,0.0003846037442172025
11.04,3.84,0.4041804278691123,none,0.00024118258464035246
11.28,3.84,0.39957535326064203,none,0.00021083750806386416
11.52,3.84,0.4008240642476787,none,0.000252102602862256
11.76,3.84,0.3946906160084638,none,0.0001721831136437968
12.0,3.84,0.38531366491330526,none,0.0001228986744739046
12.24,3.84,0.3834097252048647,none,8.326939326040087e-05
12.48,3.84,0.3734608285196397,none,7.456972787208209e-05
12.72,3.84,0.3625302855147749,none,6.433999551348593e-05
12.96,3.84,0.3528324855786139,none,4.6988518495626464e-05
13.2,3.84,0.3552204741357083,none,3.2822032252885447e-05
13.44,3.84,0.3585101869317422,none,1.3663069027328607e-05
13.68,3.84,0.35986270526742004,none,8.090943792967537e-06
13.92,3.84,0.35129812848309394,none,5.885443028451136e-06
14.16,3.84,0.35564705184131573,none,3.1204731101135398e-06
14.4,3.84,0.35610364753609813,none,1.7876239260404494e-06
14.64,3.84,0.36687385514909016,none,8.230398971509554e-07
14.88,3.84,0.3652910165286497,none,3.4319623835203697e-07
15.12,3.84,0.3671068754260297,none,3.045531926515861e-07
15.36,3.84,0.3816849887210059,none,1.0910337808757171e-07
15.6,3.84,0.37791510039413934,none,3.695323816417589e-08
15.84,3.84,0.38081929152678573,none,2.6504573496004892e-08
16.08,3.84,0.3869576638901868,none,8.255365888706109e-09
16.32,3.84,0.3906656515479145,none,2.872828297393451e-09
16.56,3.84,0.38587144001770535,none,1.2388307712766146e-09
16.8,3.84,0.37963858184942734,none,3.8874237018467387e-10
17.04,3.84,0.3760224138277867,none,1.5726707816640837e-10
17.28,3.84,0.3712109488110944,none,6.254664232286575e-11
17.52,3.84,0.35618695891283925,none,2.2300787964938094e-11
17.76,3.84,0.3510118612414416,none,7.0957595465958535e-12
18.0,3.84,0.35043378691659527,none,1.5031778771214093e-12
18.24,3.84,0.34435529122070174,none,7.821454864572091e-13
18.48,3.84,0.3379524850705455,none,1.4667143423660456e-13
18.72,3.84,0.34254218571488504,none,3.715627038228566e-14
18.96,3.84,0.33409872347444414,none,9.254768584809399e-15
19.2,3.84,0.34236018343437735,none,3.354659428144776e-15
19.44,3.84,0.3584261294797916,none,6.251423316246288e-16
19.68,3.84,0.3665548782488876,none,1.6002511177527716e-16
19.92,3.84,0.36516718836437206,none,3.9552188689696986e-17
20.16,3.84,0.3732898884538317,none,7.160502044348596e-18
20.4,3.84,0.3807281402365668,none,2.2112573067502167e-18
20.64,3.84,0.39327228454962776,none,2.5408618673342736e-19
20.88,3.84,0.3965559536712127,none,6.291589330558372e-20
21.12,3.84,0.4002462138553775,none,1.6237073828531882e-20
21.36,3.84,0.4049387272895895,none,2.04352582138729e-21
21.6,3.84,0.40159732642465096,none,3.0729211351135733e-22
21.84,3.84,0.40598515168676796,none,8.1214270910695e-23
22.08,3.84,0.40589386625757795,none,1.1409616158547176e-23
22.32,3.84,0.4015923588659225,none,1.5382561209292435e-24
22.56,3.84,0.3937599439846634,none,1.6759674945113557e-25
22.8,3.84,0.38736742223108267,none,2.717933110575e-26
23.04,3.84,0.37878631531964213,none,5.6236539173781125e-27
23.28,3.84,0.3840255330588269,none,8.019580916203321e-28
23.52,3.84,0.3848263633782638,none,6.451387722126514e-29
23.76,3.84,0.37986118419072223,none,9.88948553424747e-30
24.0,3.84,0.38781641054650773,none,1.50003369414565e-30
24.24,3.84,0.3840260168411439,none,1.2260050472841932e-31
24.48,3.84,0.40523883928529253,none,1.6346409759528096e-32
24.72,3.84,0.4107604983381803,none,1.6944225088938016e-33
24.96,3.84,0.41811153347995766,none,2.024893617834874e-34
25.2,3.84,0.4283448386507306,none,1.3377763623807774e-35
25.44,3.84,0.4262382105046273,none,1.1959001853501167e-36
25.68,3.84,0.4377764307433547,none,1.3621034615974953e-37
25.92,3.84,0.4450527025721215,none,1.279047820249507e-38
26.16,3.84,0.438462796422149,none,1.0360321093046839e-39
26.4,3.84,0.4414289913762975,none,5.454564686702711e-41
26.64,3.84,0.43981166035699276,none,5.794778123520951e-42
26.88,3.84,0.471739854579824,none,4.292416870003174e-43
27.12,3.84,0.6872442905085753,secondary,2.566939910234416e-44
27.36,3.84,0.4303623965984546,none,1.5653882304590283e-45
27.6,3.84,0.4257289019662146,none,1.009092710700035e-46
27.84,3.84,0.4208669243572114,none,6.658429662017317e-48
28.08,3.84,0.41367582244067336,none,4.28033578250471e-49
28.32,3.84,0.41439177200289545,none,2.9669364423970106e-50
28.56,3.84,0.40631087351885603,none,2.2261908247858505e-51
28.8,3.84,0.4143822163194586,none,6.912490981216979e-53
29.04,3.84,0.40685403338237425,none,5.246641137808926e-54
29.28,3.84,0.40904898222301406,none,2.492277920569303e-55
29.52,3.84,0.4139441516851845,none,1.0392960632033358e-56
29.76,3.84,0.42145363187424567,none,9.517617255527197e-58
30.0,3.84,0.4293282362851429,none,7.739320970283953e-59
30.24,3.84,0.43398249927801613,none,7.645612174695421e-60
30.48,3.84,0.43508958289811417,none,1.4700877545114504e-60
0.0,4.08,0.4033464724736093,none,2.2176446387779647
0.24,4.08,0.3994841917004006,none,3.5194944480474724
0.48,4.08,0.4068778470438401,none,7.876370031071928
0.72,4.08,0.3930311466179352,none,11.866265744298058
0.96,4.08,0.387856072039668,none,19.426284053682593
1.2,4.08,0.3646422824357094,none,30.92274198309799
1.44,4.08,0.3366645134337215,none,47.00760572935256
1.68,4.08,0.2866928903245018,none,81.51413534231529
1.92,4.08,0.2825250242043207,none,83.32589659061125
2.16,4.08,0.24624392360614594,none,95.59085343853047
2.4,4.08,0.12061000874422059,none,179.15896373725803
2.64,4.08,0.13902753250104055,none,161.07481001698014
2.88,4.08,0.06751609268571727,none,377.9470645125529
3.12,4.08,0.06834802168983467,none,390.82970107863895
3.36,4.08,0.06655546175816998,none,395.46527798350525
3.6,4.08,0.05521245732830713,none,482.03179688409335
3.84,4.08,0.05306782840761384,none,403.7633552185045
4.08,4.08,0.056166876456422314,none,308.3766534096899
4.32,4.08,0.0584800811160761,none,432.92593667737606
4.56,4.08,0.0632385626042963,none,336.7666656369501
4.8,4.08,0.07152550878195044,none,257.8000637349627
5.04,4.08,0.0651063454704461,none,377.4988678236899
5.28,4.08,0.07048530126351966,none,270.82885834358336
5.52,4.08,0.11595016461779095,none,177.0853604357391
5.76,4.08,0.08201505752310874,none,206.8844911949883
6.0,4.08,0.16549897276369246,none,150.29721006393825
6.24,4.08,0.27631449362055965,none,70.67322940632212
6.48,4.08,0.2948316953537793,none,53.839351016170546
6.72,4.08,0.3094856625875223,none,42.09000885084639
6.96,4.08,0.33055687222723024,none,21.107938131630565
7.2,4.08,0.32997311545850294,none,13.051143667561556
7.44,4.08,0.33502045679155085,none,5.812101060017416
7.68,4.08,0.33800017343443245,none,3.5651106139773594
7.92,4.08,0.32588388703230464,none,2.4478526359922927
8.16,4.08,0.3264281438531078,none,1.5685902669056022
8.4,4.08,0.3113051950568266,none,0.7873504714694954
8.64,4.08,0.331754739251814,none,0.42823705554390223
8.88,4.08,0.33088507588784755,none,0.15902528162374663
9.12,4.08,0.34259243492441727,none,0.09087899078354597
9.36,4.08,0.3494087271709197,none,0.026890182009946143
9.6,4.08,0.3448474828730577,none,0.013714915292031045
9.84,4.08,0.3620288053996729,none,0.004329425990724967
10.08,4.08,0.3731067572803702,none,0.0029064111480886054
10.32,4.08,0.5692818504477952,none,0.0015962380277767156
10.56,4.08,0.38507381378087846,none,0.0012490009709798383
10.8,4.08,0.3949802656694551,none,0.001042061107428096
11.04,4.08,0.40292267055569747,none,0.0006280719136449843
11.28,4.08,0.3958594930286524,none,0.0007805012849171304
11.52,4.08,0.3966545086940814,none,0.0007531029066422429
11.76,4.08,0.3931255097066587,none,0.0005882251431356324
12.0,4.08,0.3888398662432796,none,0.00029406476607807735
12.24,4.08,0.38396822077032794,none,0.0003637127311457715
12.48,4.08,0.37396107174213783,none,0.00019454152056572104
12.72,4.08,0.36848472756948275,none,0.00022109628496197359
12.96,4.08,0.3631307236701151,none,0.0001331959840532863
13.2,4.08,0.35269636432510887,none,6.265850396634578e-05
13.44,4.08,0.3577949858633108,none,6.196696923123608e-05
13.68,4.08,0.3570402803681586,none,2.8357150248294844e-05
13.92,4.08,0.3556617395937708,none,1.918065437842108e-05
14.16,4.08,0.3542909918027701,none,1.2689688780552195e-05
14.4,4.08,0.3552472560950094,none,6.0993744234541965e-06
14.64,4.08,0.3566127625851514,none,2.14948095057842e-06
14.88,4.08,0.36648319539323504,none,1.9171053816662225e-06
15.12,4.08,0.3710827538300894,none,7.297388672679069e-07
15.36,4.08,0.3733642576716885,none,2.702302314409509e-07
15.6,4.08,0.3818505050860913,none,1.0816991791268587e-07
15.84,4.08,0.37791664769078787,none,4.878648662637794e-08
16.08,4.08,0.38307689021327673,none,3.154641817075022e-08
16.32,4.08,0.38268993872804713,none,1.3288561490584772e-08
16.56,4.08,0.38399812431971,none,3.3908903153331184e-09
16.8,4.08,0.3840608289035843,none,2.030610572732351e-09
17.04,4.08,0.3794217956346469,none,5.179052441674773e-10
17.28,4.08,0.3726338391774667,none,1.3795297070479107e-10
17.52,4.08,0.3664321609938478,none,4.819402189561958e-11
17.76,4.08,0.3572988309499614,none,2.390651455390509e-11
18.0,4.08,0.357515077379766,none,7.358437013095956e-12
18.24,4.08,0.35304700794408456,none,2.4806647092234604e-12
18.48,4.08,0.3430292958805911,none,3.8117072448034347e-13
18.72,4.08,0.34849546526321223,none,1.8120131750117145e-13
18.96,4.08,0.3457824997934552,none,5.020526037404022e-14
19.2,4.08,0.35864745655143576,none,8.938998920101367e-15
19.44,4.08,0.35571296247705475,none,2.683739402930173e-15
19.68,4.08,0.36496644461878236,none,5.450088756355342e-16
19.92,4.08,0.3745562235550318,none,1.0495560707366987e-16
20.16,4.08,0.3824046638525753,none,3.09085005432556e-17
20.4,4.08,0.3900503789066634,none,6.019631122533073e-18
20.64,4.08,0.3937574738279362,none,1.1625124489191077e-18
20.88,4.08,0.38756761898284375,none,1.9434847056412868e-19
21.12,4.08,0.3972726645997125,none,4.7402227386960383e-20
21.36,4.08,0.39623894322223935,none,8.606367134959e-21
21.6,4.08,0.4076746907310947,none,1.6184772125710376e-21
21.84,4.08,0.40388429456121444,none,2.389166345337523e-22
22.08,4.08,0.40077538970684906,none,2.2967715864250788e-23
22.32,4.08,0.4003852176809543,none,5.254470381584949e-24
22.56,4.08,0.3895519802039662,none,5.261162818011584e-25
22.8,4.08,0.3880800968689059,none,8.293565811439116e-26
23.04,4.08,0.3867720696858227,none,1.6100760950299576e-26
23.28,4.08,0.37984052278958025,none,2.121824375873986e-27
23.52,4.08,0.38158302359807916,none,3.0443109016358826e-28
23.76,4.08,0.37990087163627506,none,4.0720007362255255e-29
24.0,4.08,0.38919099362771714,none,2.5908253031271973e-30
24.24,4.08,0.389496468162017,none,3.0366933455009036e-31
24.48,4.08,0.4020640549925174,none,4.2447712201353436e-32
24.72,4.08,0.4073118225943936,none,4.734439425099231e-33
24.96,4.08,0.4126930761494147,none,5.12889859119351e-34
25.2,4.08,0.4201586247094235,none,3.4144831970264483e-35
25.44,4.08,0.42572204871088304,none,3.236324736550763e-36
25.68,4.08,0.43553306236334965,none,3.6929958385665584e-37
25.92,4.08,0.43602251318618,none,2.363189535298554e-38
26.16,4.08,0.4358455527200811,none,3.331518510599389e-39
26.4,4.08,0.4417429053157892,none,2.761936634788398e-40
26.64,4.08,0.43663942665556077,none,1.369577600430679e-41
26.88,4.08,0.43545586127662217,none,9.607618960351357e-43
27.12,4.08,0.43106320099116613,none,1.1312461275508595e-43
27.36,4.08,0.427881424712362,none,4.3301443978012246e-45
27.6,4.08,0.42781889008585033,none,4.161452312664636e-46
27.84,4.08,0.42185345607593755,none,2.091969570648448e-47
28.08,4.08,0.4242358738252251,none,2.0797716009489373e-48
28.32,4.08,0.4079318329001662,none,8.146883615147816e-50
28.56,4.08,0.4004539420910027,none,6.608562711884148e-51
28.8,4.08,0.4031932201565388,none,3.484115105759236e-52
29.04,4.08,0.41047696293069486,none,1.276558921578617e-53
29.28,4.08,0.4194281055647062,none,8.784084394259666e-55
29.52,4.08,0.41752711911246604,none,4.631072393466163e-56
29.76,4.08,0.42350042283397304,none,5.952415645845624e-57
30.0,4.08,0.4231901654399275,none,1.1150659484582538e-57
30.24,4.08,0.435117382938698,none,1.5362281465971765e-58
30.48,4.08,0.44009772131759384,none,2.349088831709136e-59
0.0,4.32,0.405629182676809,none,2.91432054052237
0.24,4.32,0.4012186614100159,none,5.216869390813332
0.48,4.32,0.39132545589084344,none,11.923694747541148
0.72,4.32,0.3855795720169672,none,16.533933712445045
0.96,4.32,0.38280344333704447,none,22.40120843288849
1.2,4.32,0.3504900443909654,none,39.78525882086457
1.44,4.32,0.2940516051126561,none,77.0469702557735
1.68,4.32,0.18417676987965081,none,150.51365279624
1.92,4.32,0.15453746481303213,none,162.61742369895478
2.16,4.32,0.11660230306122477,none,189.22995687276858
2.4,4.32,0.08896433307321278,none,223.84326791572147
2.64,4.32,0.08171429851351386,none,448.48748189771
2.88,4.32,0.08047559097656971,none,410.20916472410033
3.12,4.32,0.07253741865317527,none,662.9535946243049
3.36,4.32,0.0649420458172375,none,526.5692226290868
3.6,4.32,0.06263751845361565,none,778.7251003614448
3.84,4.32,0.05576970357302087,none,696.41949240898
4.08,4.32,0.06435157629492927,none,759.822418872715
4.32,4.32,0.06427095953876663,none,607.2466312623128
4.56,4.32,0.07871886863031004,none,661.6755553006182
4.8,4.32,0.0773993176936523,none,485.5785182955087
5.04,4.32,0.07033449949432576,none,419.4897705922536
5.28,4.32,0.07455473449498969,none,293.8562294143081
5.52,4.32,0.08244979876450183,none,422.1441750759393
5.76,4.32,0.08576611766756768,none,263.0902595058852
6.0,4.32,0.15043044349344997,none,151.69058144966715
6.24,4.32,0.14761190577536265,none,156.35108619467496
6.48,4.32,0.26805017249858415,none,70.7836265952172
6.72,4.32,0.3032903609938122,none,41.79127240408404
6.96,4.32,0.5332179412707216,none,48.70202484005808
7.2,4.32,0.3097911343670882,none,27.717762402844084
7.44,4.32,0.3184448025032934,none,10.595432896206162
7.68,4.32,0.3114446089929218,none,6.432213985280633
7.92,4.32,0.31503307626476335,none,4.5693228509711945
8.16,4.32,0.31232366406065754,none,1.7460319321423725
8.4,4.32,0.3134184703480076,none,1.0593112208972582
8.64,4.32,0.31931209219288265,none,0.3790266097444181
8.88,4.32,0.3195480447425502,none,0.18794764732162905
9.12,4.32,0.3353269458162724,none,0.08658604122398193
9.36,4.32,0.3497418454909781,none,0.03516873193819166
9.6,4.32,0.3542065127103656,none,0.022105855408261824
9.84,4.32,0.3639374286607213,none,0.012921467604102607
10.08,4.32,0.3601040127068386,none,0.004007978159979183
10.32,4.32,0.37281284964816513,none,0.003830209778388601
10.56,4.32,0.3911706387474242,none,0.0034782478912580577
10.8,4.32,0.390530643953794,none,0.002892196455536579
11.04,4.32,0.39421646404536853,none,0.0017439140302778903
11.28,4.32,0.3961064476278978,none,0.00273860829404773
11.52,4.32,0.3944257655623657,none,0.0018481045721437301
11.76,4.32,0.3829812586860469,none,0.001982302307375815
12.0,4.32,0.3847818427921919,none,0.0010296320935981166
12.24,4.32,0.3708806283212851,none,0.0012180463329927208
12.48,4.32,0.3782455906795601,none,0.000567039665686489
12.72,4.32,0.3649246274339945,none,0.000660863491665212
12.96,4.32,0.3601556708094336,none,0.00038853591987455334
13.2,4.32,0.3557958013841883,none,0.0002799756317683577
13.44,4.32,0.36160740117420065,none,0.00010754845411198674
13.68,4.32,0.34834590141886534,none,0.00011413933589151667
13.92,4.32,0.351669608674728,none,3.703419349490791e-05
14.16,4.32,0.3547280181158189,none,3.496072146717972e-05
14.4,4.32,0.36035732698564116,none,2.0465394859518036e-05
14.64,4.32,0.3563611968967277,none,6.09069277317662e-06
14.88,4.32,0.3636006950112758,none,5.383525618968321e-06
15.12,4.32,0.3735970773442705,none,2.245611444283814e-06
15.36,4.32,0.3716302303914698,none,8.34565918697946e-07
15.6,4.32,0.3791949834782452,none,5.814155015954347e-07
15.84,4.32,0.381493325351258,none,2.2520795634325008e-07
16.08,4.32,0.3817294161734068,none,1.0195488713135491e-07
16.32,4.32,0.39348025956199895,none,3.609092896164265e-08
16.56,4.32,0.3860996457145368,none,1.4852010068732996e-08
16.8,4.32,0.376729083608423,none,4.313904239352162e-09
17.04,4.32,0.3709011491581686,none,1.1339435427669183e-09
17.28,4.32,0.3695428228686171,none,7.60228833782792e-10
17.52,4.32,0.37006352973250567,none,1.2761831643859882e-10
17.76,4.32,0.3634462085996715,none,4.970791154371197e-11
18.0,4.32,0.3692696516577315,none,1.6747019339915648e-11
18.24,4.32,0.35024648688816984,none,4.067819258316544e-12
18.48,4.32,0.35447265971475395,none,1.9721166555831553e-12
18.72,4.32,0.3552830395413132,none,5.726359171942416e-13
18.96,4.32,0.3564060673865461,none,8.197458792941593e-14
19.2,4.32,0.3567570029412664,none,3.167177166763851e-14
19.44,4.32,0.3578874825501917,none,6.6005483590645504e-15
19.68,4.32,0.3673773476258956,none,2.0335585372739583e-15
19.92,4.32,0.38115457912818396,none,4.046809815706463e-16
20.16,4.32,0.3881811075231864,none,9.424066344006617e-17
20.4,4.32,0.3831630348787706,none,2.1371311844388586e-17
20.64,4.32,0.3934365883124704,none,3.1312852414541072e-18
20.88,4.32,0.3946285611219956,none,4.94476622541104e-19
21.12,4.32,0.400960152242567,none,1.3632073667979093e-19
21.36,4.32,0.4022461242980133,none,2.097618166394373e-20
21.6,4.32,0.4061252634192709,none,4.567371076986316e-21
21.84,4.32,0.3999985234858245,none,4.411506577962893e-22
22.08,4.32,0.46205099754197976,none,1.0425737394798395e-22
22.32,4.32,0.389864680056428,none,1.8514835913055996e-23
22.56,4.32,0.3930443843662458,none,1.88179783705412e-24
22.8,4.32,0.4046295320078233,none,2.971445372681695e-25
23.04,4.32,0.3865801601999239,none,4.869047414705632e-26
23.28,4.32,0.3873059386477458,none,4.8020409593481864e-27
23.52,4.32,0.3855372066618994,none,8.307865527814747e-28
23.76,4.32,0.3832325326150945,none,6.818390174188115e-29
24.0,4.32,0.3923703750486999,none,8.832882693868244e-30
24.24,4.32,0.3921472744778135,none,1.3101906257662074e-30
24.48,4.32,0.3954723318873578,none,1.5818205404021754e-31
24.72,4.32,0.40647116682503953,none,1.3534625006470529e-32
24.96,4.32,0.41274783197561443,none,1.7501284980853962e-33
25.2,4.32,0.422170612934557,none,1.0008086316305727e-34
25.44,4.32,0.4178243407925318,none,1.6317625215139543e-35
25.68,4.32,0.42643844058872504,none,1.262505556351302e-36
25.92,4.32,0.4309378490980852,none,1.1550606996569735e-37
26.16,4.32,0.43807379033053717,none,7.333942760089535e-39
26.4,4.32,0.43351357027365706,none,6.527979056201993e-40
26.64,4.32,0.4370260505530852,none,6.475899987904207e-41
26.88,4.32,0.4330707110470554,none,3.927688464427393e-42
27.12,4.32,0.42940908606748984,none,3.547656427434964e-43
27.36,4.32,0.4321723620475874,none,2.2331875399533724e-44
27.6,4.32,0.4276435913578387,none,8.413827193003328e-46
27.84,4.32,0.41849150221833104,none,9.31529177317356e-47
28.08,4.32,0.4170912167570973,none,5.776600029014397e-48
28.32,4.32,0.40743081168005235,none,2.336703766517225e-49
28.56,4.32,0.415165321800561,none,1.60208503405167e-50
28.8,4.32,0.40281615919262825,none,9.946479484374711e-52
29.04,4.32,0.4102673911016746,none,4.236531214447202e-53
29.28,4.32,0.40977832016139787,none,4.4663470168207587e-54
29.52,4.32,0.4189086802083328,none,3.308757317359112e-55
29.76,4.32,0.4344002860755422,none,7.347874223589496e-56
30.0,4.32,0.42916179577265073,none,1.7875589554930344e-56
30.24,4.32,0.43807026732622756,none,1.8768473246147183e-57
30.48,4.32,0.4397576557961004,none,4.1618918690423415e-58
0.0,4.56,0.3997656235165381,none,4.127655824553522
0.24,4.56,0.39331979116136717,none,8.599809567103199
0.48,4.56,0.3808198611585085,none,19.239328007152007
0.72,4.56,0.37597724890715234,none,24.261881056597986
0.96,4.56,0.3295895482318159,none,51.94462292535127
1.2,4.56,0.263994771408235,none,96.65447151115139
1.44,4.56,0.25089743196817155,none,109.87144306326628
1.68,4.56,0.10665513603084956,none,202.9978535335886
1.92,4.56,0.09613884728093035,none,225.14502749472388
2.16,4.56,0.10291536308745726,none,250.9691782836646
2.4,4.56,0.08823435530882673,none,313.12379113829
2.64,4.56,0.08326304318984823,none,626.9966331131882
2.88,4.56,0.08394844253129273,none,710.248001340065
3.12,4.56,0.07568399437547478,none,677.2494377224099
3.36,4.56,0.07555389323435642,none,980.2702162894717
3.6,4.56,0.07754732478953791,none,1021.391560219289
3.84,4.56,0.07060728935919301,none,1344.5212879761493
4.08,4.56,0.06900586023663491,none,830.8104438061491
4.32,4.56,0.07399826884087739,none,1089.8474591123315
4.56,4.56,0.07202492925309537,none,1207.6643687578376
4.8,4.56,0.07817196134606155,none,739.5260022536578
5.04,4.56,0.07922874318835363,none,527.976814370377
5.28,4.56,0.08010135714106562,none,795.8843717466054
5.52,4.56,0.08700823693424542,none,618.4152128086082
5.76,4.56,0.08312541460855315,none,306.9330968099485
6.0,4.56,0.0943751590763369,none,190.04856691271704
6.24,4.56,0.07884578966696763,none,235.0980508651296
6.48,4.56,0.22479238851393019,none,97.19181877041125
6.72,4.56,0.24978952447490738,none,79.49065786172973
6.96,4.56,0.3005881040789741,none,42.214797359531914
7.2,4.56,0.28471118982871885,none,39.57545240748384
7.44,4.56,0.2947468975086478,none,23.541300440289994
7.68,4.56,0.3060920111823,none,11.573077681411219
7.92,4.56,0.30295131701084516,none,8.039389881401148
8.16,4.56,0.30863139643133675,none,4.268664366836675
8.4,4.56,0.32011208110597805,none,1.3166223358303935
8.64,4.56,0.3200829642335747,none,1.0059794248988458
8.88,4.56,0.32704484000807976,none,0.4796287801006641
9.12,4.56,0.3382250178268617,none,0.15748049231189143
9.36,4.56,0.3408022399105236,none,0.07608976829762329
9.6,4.56,0.3531322335623177,none,0.032055106504386366
9.84,4.56,0.6454210934882231,secondary,0.020982307587865182
10.08,4.56,0.3651599432364738,none,0.01127445510244668
10.32,4.56,0.3725984647455147,none,0.010762565110799106
10.56,4.56,0.38336604987901796,none,0.006020725065082512
10.8,4.56,0.3827196170245184,none,0.008438219996965833
11.04,4.56,0.3866581485176014,none,0.0067616251024632465
11.28,4.56,0.3877057937048419,none,0.006838323969017671
11.52,4.56,0.38904938925608895,none,0.0050040878750506395
11.76,4.56,0.3867759175411095,none,0.005833284723238152
12.0,4.56,0.3829938702940089,none,0.003990054073509339
12.24,4.56,0.37715279055996453,none,0.002031940274668109
12.48,4.56,0.3703534326847898,none,0.0026223141199829213
12.72,4.56,0.3686125658676618,none,0.0015185855909800373
12.96,4.56,0.3686043816033103,none,0.0007854638416106421
13.2,4.56,0.3657066702103659,none,0.0004989420362896132
13.44,4.56,0.3588085637484885,none,0.0004465512920546348
13.68,4.56,0.36025827564938395,none,0.00026282996095637525
13.92,4.56,0.36166279197333107,none,0.00015323199670938566
14.16,4.56,0.3606781784043472,none,8.811661718469562e-05
14.4,4.56,0.35418450246244026,none,3.718014988690926e-05
14.64,4.56,0.3716603433624448,none,1.971221589279827e-05
14.88,4.56,0.36461951002819304,none,8.29805825218282e-06
15.12,4.56,0.3786840830390362,none,6.8552461115544204e-06
15.36,4.56,0.372601894002123,none,3.520884520170231e-06
15.6,4.56,0.37817018050663953,none,1.4826758898311169e-06
15.84,4.56,0.37367112852989515,none,4.2256432407325687e-07
16.08,4.56,0.3847140358389173,none,2.5623304001749406e-07
16.32,4.56,0.38567720574576275,none,1.0532015403568662e-07
16.56,4.56,0.3795132871848393,none,4.0871082361280154e-08
16.8,4.56,0.3770782167495258,none,1.0356099362107977e-08
17.04,4.56,0.37137259144407564,none,4.148806451438071e-09
17.28,4.56,0.38057805516597354,none,2.14384614797645e-09
17.52,4.56,0.3768056235734237,none,4.255888935816306e-10
17.76,4.56,0.36322625625047616,none,1.4917370024029675e-10
18.0,4.56,0.36398006268091415,none,6.705431061417236e-11
18.24,4.56,0.3638870315424273,none,1.9613103730223343e-11
18.48,4.56,0.3526562920166761,none,3.980666380659988e-12
18.72,4.56,0.3618460614804197,none,1.5423475018064326e-12
18.96,4.56,0.36609596959795476,none,3.663455333892918e-13
19.2,4.56,0.3573372490699564,none,5.670627773410344e-14
19.44,4.56,0.36665384195340367,none,1.8889109144605854e-14
19.68,4.56,0.37766271874143803,none,3.1293992495418916e-15
19.92,4.56,0.3834662960704394,none,1.0239911035867656e-15
20.16,4.56,0.3829538687005638,none,2.0715769224173075e-16
20.4,4.56,0.38999416546768517,none,5.74881897625374e-17
20.64,4.56,0.3934980050542924,none,6.6544903213806175e-18
20.88,4.56,0.3945013124259774,none,1.4664745710519833e-18
21.12,4.56,0.3956633202658487,none,2.414373784089391e-19
21.36,4.56,0.39910200039630833,none,4.9600579035367e-20
21.6,4.56,0.40042160222475875,none,1.1485047935478426e-20
21.84,4.56,0.4041038508311218,none,1.6750328467384712e-21
22.08,4.56,0.39617239537318777,none,2.899045825294367e-22
22.32,4.56,0.3943913274233207,none,5.018276035023608e-23
22.56,4.56,0.3884940212955542,none,7.471995763166982e-24
22.8,4.56,0.38602700004057483,none,7.286518214455381e-25
23.04,4.56,0.39769729600057513,none,9.785027047381815e-26
23.28,4.56,0.38930797793253347,none,1.3937727324896463e-26
23.52,4.56,0.39237782269465965,none,2.1029132593303436e-27
23.76,4.56,0.5472914378067723,none,2.947245360432599e-28
24.0,4.56,0.3980196187816989,none,3.7028765245134054e-29
24.24,4.56,0.38644129548280803,none,3.168069525733716e-30
24.48,4.56,0.4052731169331899,none,4.017956177591752e-31
24.72,4.56,0.4053274767281978,none,2.753164384164248e-32
24.96,4.56,0.41020357557010556,none,3.347753351590076e-33
25.2,4.56,0.41745038549689323,none,3.823177735911009e-34
25.44,4.56,0.41477711950532514,none,3.88214147593248e-35
25.68,4.56,0.4237926855140311,none,3.047556704211731e-36
25.92,4.56,0.4275007247852729,none,3.5952092096673605e-37
26.16,4.56,0.4289679960248912,none,1.8788997508257996e-38
26.4,4.56,0.4262387369768521,none,2.2061540890225715e-39
26.64,4.56,0.42592976175554437,none,1.2749470858467182e-40
26.88,4.56,0.4279677711098361,none,9.15339095342337e-42
27.12,4.56,0.4233802687153938,none,6.4294895310204615e-43
27.36,4.56,0.42636132518466674,none,6.356520413323602e-44
