x_km,y_km,risk_score,feasibility_score,energy_cost,altitude_constraint_m
23.76,1.44,0.16645672975333048,0.6543809571973417,0.3187375396563425,358.2343781551347
24.0,1.44,0.22189663994980502,0.6181205074063775,0.39210702726208607,342.6769519701023
24.24,1.44,0.15719628447838524,0.6807023670662362,0.3050729480237208,320.5597093566312
24.48,1.44,0.23487594731742972,0.6074529737357679,0.40913761930784565,343.4542812458498
24.72,1.44,0.18786397225542936,0.6532001674726199,0.34572442807222065,326.1683897818214
24.96,1.44,0.2207529665133199,0.6276555912718255,0.38923294863895325,324.2263272545945
25.2,1.44,0.21699481441353483,0.6355587173903253,0.3835847720487118,313.8473642114804
25.44,1.44,0.20849835304911618,0.641015987133761,0.37197169623666004,316.87796733555217
25.68,1.44,0.20247450124805189,0.6392905680858031,0.36392790714279666,330.67893735846627
25.92,1.44,0.18768064780730065,0.6605464710805208,0.3431528890482299,311.3982218579776
26.16,1.44,0.20657400468098513,0.6511571961138419,0.3674388001561436,298.8491261199698
26.4,1.44,0.17945376089849513,0.6638162512848109,0.3312987529757222,318.3448219166635
26.64,1.44,0.21615045721342036,0.6287505337381049,0.37994321098715306,329.7805692341989
26.88,1.44,0.24052133698216183,0.6152859963923407,0.41136875567121256,316.429048957826
27.12,1.44,0.1974331726347863,0.6643466959333826,0.3523425399065348,287.037637072543
27.36,1.44,0.18352682311261193,0.670256259760139,0.33339855234109683,298.4725876822772
27.6,1.44,0.21403982761115445,0.6477225778800055,0.37312487831303875,293.1395240394963
27.84,1.44,0.1835806290703613,0.6657099673194451,0.3321267358294946,307.6633753365097
28.08,1.44,0.23340226679073617,0.6327138281418595,0.3971779107172578,291.07813930633574
28.32,1.44,0.2006579689170144,0.676111408921422,0.3516010089298759,256.9417874736408
28.56,1.44,0.2060022689807423,0.658088714327389,0.3586364321210415,285.2842255972231
28.8,1.44,0.2247717582775975,0.640866633168702,0.38279374557739,288.86462360894706
29.04,1.44,0.18742998596919297,0.6754524268170617,0.33178462137684755,281.2426105773633
29.28,1.44,0.2537194684726331,0.6165240822943945,0.4193783892501624,289.7847921598771
29.52,1.44,0.2212286576191534,0.6322628703288853,0.3757210645078658,313.54618931760314
29.76,1.44,0.19352424651629002,0.6575848027091552,0.337532639274432,307.6987541811699
30.0,1.44,0.19003899276271807,0.6599188520225285,0.3318143708935683,308.74357710654135
30.24,1.44,0.2271481950186047,0.6290250198738949,0.3802026993226775,310.16464860073825
30.48,1.44,0.21097090533617271,0.6326943329681906,0.3580979607322786,330.22601818049236
0.0,1.68,0.42048126470053726,0.4416145894961855,0.3784043193862874,396.6053709837242
0.24,1.68,0.4908270184104162,0.3947490627510938,0.46568180343820115,374.5417339351312
0.48,1.68,0.3914031570784769,0.46092506722235554,0.32846992495701083,404.4050327040816
0.72,1.68,0.4110998028126371,0.441175001701691,0.3498429471613683,418.0821475671088
0.96,1.68,0.42637593949662017,0.4250334845739242,0.3656237140513812,431.7304257863618
1.2,1.68,0.42344658085112663,0.4246243291463827,0.357194427862847,439.1876651741228
1.44,1.68,0.4727362272099109,0.3862780357602244,0.41864669021942735,445.6521394210313
1.68,1.68,0.4513615114969519,0.3998470304009699,0.38623868066722133,452.00212653707354
1.92,1.68,0.4765852789119579,0.3800479376301947,0.41618288788992885,456.5111172259524
2.16,1.68,0.4528393917367982,0.3852601491299663,0.3820559680628716,493.15337120466387
2.4,1.68,0.483751711273835,0.364294861481224,0.419869682374129,490.5695914262619
2.64,1.68,0.4766423302538162,0.3693092526131151,0.4075063357703101,490.5772413977697
2.88,1.68,0.4987411304243004,0.3508812087029897,0.4348828876637131,506.6101010451665
3.12,1.68,0.44364618817330453,0.3915292846009137,0.35849905038637775,493.7641111406183
3.36,1.68,0.45387888711732627,0.3822847790178716,0.3704601461923155,501.45458694978606
3.6,1.68,0.4482196807214941,0.38624622349495413,0.36190578420182934,519.3840921989539
3.84,1.68,0.4450039509548128,0.3942607294141424,0.35526912168822833,482.6920837471818
4.08,1.68,0.4635741720578165,0.37549807955952846,0.38014719089808097,513.5660010159596
4.32,1.68,0.46286389837622505,0.3759952711366425,0.3785334439351941,516.402798691049
4.56,1.68,0.5107976718958238,0.3424416296729233,0.44232272347596796,512.3807153587945
4.8,1.68,0.48456512741568114,0.3608044108090232,0.4070666278216751,502.9905297927763
5.04,1.68,0.4506937306940846,0.38451438851414077,0.36262231421525765,511.16873833798206
5.28,1.68,0.45963271259098615,0.3782571011863097,0.3758375810593306,525.3524563529743
5.52,1.68,0.4273460351063132,0.40085777542558076,0.3339849894388765,528.4232555661181
5.76,1.68,0.44146149587942285,0.390976952884404,0.35378284549961825,513.8691676355985
6.0,1.68,0.45059778568878905,0.38578374893342043,0.3671602618729324,496.3530091304783
6.24,1.68,0.45284630073028076,0.3830075894888034,0.3723641340324748,501.5215452449182
6.48,1.68,0.46511373449520144,0.37882847230790484,0.3906728474246407,486.2647234909972
6.72,1.68,0.4402257851850092,0.402734255250183,0.35962999355711983,467.56935031001916
6.96,1.68,0.4682439776653423,0.3759149141438009,0.4006035760500637,488.4480276833268
7.2,1.68,0.4289546271900908,0.40914249381498535,0.3510302169082208,472.53361029865243
7.44,1.68,0.424468921413961,0.4120224431207506,0.34866411867135794,473.5007414571929
7.68,1.68,0.40233129051896377,0.42609613483011394,0.32316652229012005,478.44949308651024
7.92,1.68,0.4626826779719484,0.38213738395082275,0.40784558133942833,481.34169423857196
8.16,1.68,0.4167560232789218,0.42113757875449936,0.350483900422008,463.23209622017845
8.4,1.68,0.4577347067152206,0.3906552807193246,0.4098459875501478,465.97736828246036
8.64,1.68,0.4108082244989887,0.4307634302231419,0.35164438529585895,448.15160888023826
8.88,1.68,0.4024114813295089,0.44223911027753465,0.34511213173291255,433.26749521721143
9.12,1.68,0.4055524131876689,0.4388122820742517,0.35469996363559714,436.3583608008768
9.36,1.68,0.4540297649144107,0.4072563318187754,0.4244262800309771,423.4476971840426
9.6,1.68,0.39019214917127254,0.45129720490833886,0.3452711616001764,433.2256619987564
9.84,1.68,0.4307024708167775,0.42614652065365205,0.4046431961652385,419.0866848803145
10.08,1.68,0.3945620600252969,0.45736597051507366,0.3620353473575935,407.6167010220083
10.32,1.68,0.3950269205247123,0.4470254843890147,0.36949296601966997,435.13670399809615
10.56,1.68,0.41189276613421033,0.43929166089204885,0.3976673067106913,421.73593636298665
10.8,1.68,0.38081402892428484,0.4645072472832752,0.36222813899253353,416.3496671921141
11.04,1.68,0.44237613355624483,0.41249647440605225,0.45100916359745397,433.7672780616216
11.28,1.68,0.412285454083996,0.43096702530113945,0.41743360767153564,444.5114886245782
11.52,1.68,0.3863206895705167,0.4531484426789961,0.3887862621909147,435.9792512209125
11.76,1.68,0.33760364794399655,0.5012148706849909,0.32914284764763346,405.55145186293043
12.0,1.68,0.33563144963589614,0.49338732986506806,0.3334022583361802,428.93165348593146
12.24,1.68,0.3435909077926631,0.48817263818727086,0.35011165733619204,427.1636291486296
12.48,1.68,0.36229802764434127,0.47232888373334936,0.3813059271652882,432.21101128537214
12.72,1.68,0.3073483003289571,0.5209784630879205,0.3135304446419715,413.0821610742557
12.96,1.68,0.34816024170368776,0.46886323450315465,0.3755623705263032,467.84638265339964
13.2,1.68,0.34825508729278604,0.4809095571303071,0.3806765773558785,436.8666131132298
13.44,1.68,0.25685135416492255,0.5373051822007016,0.3130300296410747,461.64712983512914
13.68,1.68,0.27080839548744584,0.5348991812722265,0.33357747620744904,444.08177959894647
13.92,1.68,0.3392910821072971,0.47885912712385426,0.42786582330425277,458.72391972763944
14.16,1.68,0.2958445255407803,0.50429869942957,0.3730222736369035,473.04130569350156
14.4,1.68,0.3104738738330931,0.49729854336389784,0.3950005517381992,464.6369332699232
14.64,1.68,0.29211153509196947,0.5059131493071267,0.3736575095311342,475.53469605588367
14.88,1.68,0.29826635135145574,0.49610826597025115,0.3851320768569726,488.3747156638495
15.12,1.68,0.3553407477258485,0.4530885147091547,0.4643799160862653,495.27647587775135
15.36,1.68,0.2711686444321435,0.5101819488974996,0.3560417446841109,523.4511077960768
15.6,1.68,0.2957360575002799,0.49595369362262487,0.39096480369240394,492.9739081858929
15.84,1.68,0.264892653506034,0.5145751425457761,0.3537580477909781,518.5651311912584
16.08,1.68,0.30084943815178206,0.4894053932937525,0.40516677720906097,528.0240428110027
16.32,1.68,0.294780286772095,0.49365379925953345,0.4001149442760319,521.452010388693
16.56,1.68,0.2342822705574136,0.5360024106098105,0.3232310731726893,537.8804281747683
16.8,1.68,0.33811310578795023,0.46332082594843477,0.4647162886297601,530.2738009947188
17.04,1.68,0.28421400669024083,0.5010501953168315,0.39679038204232014,550.4618137536788
17.28,1.68,0.2308390838471473,0.5384126413069968,0.3286420626837564,539.5145340180009
17.52,1.68,0.2345963850406683,0.5357825304715321,0.3369962639977334,539.8570973621833
17.76,1.68,0.24420160061858034,0.5290588795669937,0.35331256485204954,545.9421371189687
18.0,1.68,0.22307775241473551,0.5438455733096851,0.3289543455430301,562.169821375213
18.24,1.68,0.24522865778744546,0.5283399395487882,0.36096752132023424,535.2497133003858
18.48,1.68,0.24805129384154023,0.5263640943109218,0.3678842083699005,531.7554886850751
18.72,1.68,0.2760214067724094,0.5067850152593134,0.4090595755397536,554.1891966069466
18.96,1.68,0.24210487815839352,0.5305265852891244,0.3657141471541343,510.8291002674237
19.2,1.68,0.23614423763212505,0.5346990336575125,0.3610525395491202,516.7029442920783
19.44,1.68,0.24982426236653626,0.5251230163434245,0.3820796193882502,508.32913100151876
19.68,1.68,0.21417464070595768,0.5500777515058296,0.3379798354895282,523.5482107020647
19.92,1.68,0.23998937419623118,0.5320074380626382,0.3754678313102627,529.8622945714892
20.16,1.68,0.23703170621501302,0.5340778056494908,0.37375245428831405,510.8167167209645
20.4,1.68,0.2492745671252659,0.5255078030123138,0.3930810791277041,520.9571153326576
20.64,1.68,0.20290407543349703,0.5628281988733888,0.33293849745153864,489.8359124102488
20.88,1.68,0.1861030081536017,0.5697278942924787,0.31365046108320244,510.1244555389947
21.12,1.68,0.20315061624405414,0.5681399710126458,0.3378169604566452,478.361861529547
21.36,1.68,0.24816018070158052,0.5415363477556894,0.39973429048921605,466.19742251963345
21.6,1.68,0.18301299089443107,0.5909346919277552,0.31490437091267476,461.15037052485104
21.84,1.68,0.23334216145644304,0.5590494139229409,0.3837522570435074,451.32785923338815
22.08,1.68,0.27942427192043817,0.5377990885300609,0.4462584548265508,422.75602787007347
22.32,1.68,0.16907968714299126,0.6195037178845391,0.3010137317470839,424.06111171989124
22.56,1.68,0.2359843410223462,0.5777071885204667,0.3913663641712954,406.4237607958862
22.8,1.68,0.21353078455866414,0.5839518317777228,0.38459250745111306,429.169974038056
23.04,1.68,0.18325421625631433,0.6212244638813549,0.3434671357109795,398.98444892307316
23.28,1.68,0.2088532163584016,0.6084137090937962,0.37725948679770827,384.9540066945467
23.52,1.68,0.19690990486631504,0.6216019674013533,0.3611246339162916,376.64542835242855
23.76,1.68,0.2023744127720315,0.6264560663963654,0.3678233432292245,357.6647230071898
24.0,1.68,0.19217227507397872,0.6411861963427163,0.35373852507897996,343.8058293896874
24.24,1.68,0.21086384810661263,0.6313569824481302,0.3782171090942329,333.2318279650793
24.48,1.68,0.1677936586027089,0.6515293779451561,0.32148548242006736,361.8432802550202
24.72,1.68,0.21981212787184842,0.6280017342967541,0.38950317217787384,325.1057496708515
24.96,1.68,0.19478053679478258,0.649241465160686,0.35579000625733775,322.8477973438715
25.2,1.68,0.27523140050025646,0.5862256190172316,0.4625810525215482,318.5912960774384
25.44,1.68,0.20622261495869737,0.6559693238379691,0.369333613980115,289.3507755875469
25.68,1.68,0.17659988674304522,0.6685567812367994,0.33013830543690276,313.42261906278964
25.92,1.68,0.18818345619860508,0.6677687906032209,0.34457322177016,295.7313330169791
26.16,1.68,0.18824802967107426,0.6647478914335072,0.3443172264941025,301.8247039914827
26.4,1.68,0.1850935852440787,0.6724233538928256,0.3392281935690362,291.40986474659985
26.64,1.68,0.17144650247908488,0.6934639175242141,0.3198282237600248,271.73779444316244
26.88,1.68,0.23308699553568968,0.6334390817734887,0.40188526893126436,290.0674998638498
27.12,1.68,0.17630896375524222,0.6870438779281146,0.32508280397123845,276.4935562481925
27.36,1.68,0.19377454605861819,0.668617407573024,0.3478551837130813,284.4697383666804
27.6,1.68,0.17617342933412503,0.6802921235390263,0.32377837067932014,290.38160101025846
27.84,1.68,0.19554250447137425,0.6606922032899113,0.34899227790848064,297.8514361910514
28.08,1.68,0.1742962880357748,0.684668267714825,0.31940665074152325,284.67726418454623
28.32,1.68,0.22022051017716604,0.6562235790022424,0.37910485793117715,264.0830141366066
28.56,1.68,0.19635551817134497,0.6566358235044849,0.3475745799593629,304.8791301133118
28.8,1.68,0.22980929820170531,0.642748607397287,0.3903266623418623,275.7803881199966
29.04,1.68,0.23193340443692867,0.6317981593571008,0.3927522699058686,295.6957920774908
29.28,1.68,0.19603973409936543,0.6508698765103611,0.3445215739241873,317.36723791686063
29.52,1.68,0.2284946045060424,0.6349571238227366,0.3860570687930473,294.9823217239583
29.76,1.68,0.1878321206771037,0.6502472358664705,0.33188649183272406,332.2807340263588
30.0,1.68,0.25264855941876296,0.5990182802872134,0.41714189448877015,330.7974272868213
30.24,1.68,0.20724755699973774,0.6387376529399277,0.355285192382543,323.7975726643576
30.48,1.68,0.20938376802799558,0.6409904045279815,0.35674010444306936,315.42026205477885
0.0,1.92,0.4515775014000906,0.4196628950131001,0.41454356060086045,391.3029459207241
0.24,1.92,0.4222274778057781,0.4360819911896292,0.37008860972870283,408.72640344822577
0.48,1.92,0.4398648492769317,0.4226172684072012,0.38804119510699525,409.18065975788085
0.72,1.92,0.47516308442849764,0.3966653885742183,0.4297092955937759,407.020172027204
0.96,1.92,0.3906426718960022,0.4478339863082015,0.3130359840500192,441.7860543292191
1.2,1.92,0.4337788497651207,0.4192034765274598,0.36556620017759583,432.7451492714279
1.44,1.92,0.469077638369615,0.3934418697366847,0.4081404105588674,431.5775143705186
1.68,1.92,0.4307906347673336,0.41710572634247506,0.35322218930790883,445.36523869976065
1.92,1.92,0.4223562838661916,0.4172066567056547,0.3386232243912715,462.906618004275
2.16,1.92,0.4252344836901635,0.414684788362425,0.3387465282813708,464.19140619052445
2.4,1.92,0.42384339268414384,0.4097326496497693,0.33416185199247983,481.4199112790041
2.64,1.92,0.4562892602052753,0.38073620875653325,0.37519032914818456,499.57486309638864
2.88,1.92,0.42317332766466687,0.40377867063473316,0.3284670785306639,502.24483401132744
3.12,1.92,0.486503781850187,0.3594473527048691,0.4107738558147135,508.3506679096382
3.36,1.92,0.48427632904177864,0.36100656967075495,0.40534786487477703,517.2693831704166
3.6,1.92,0.4457909899186123,0.38794630705697136,0.3526905814842844,526.8600591581171
3.84,1.92,0.4241092629733815,0.40312351591863294,0.3222519554916214,514.3532568302896
4.08,1.92,0.4611500986881476,0.37719493091829664,0.3699048256192446,506.5529395053442
4.32,1.92,0.453944802812146,0.38223863803149777,0.36026841150425415,513.6233776916248
4.56,1.92,0.4642796721392323,0.3750042295025373,0.37384657542418165,512.287900605554
4.8,1.92,0.5019739340695112,0.3486182461513421,0.42471026536584083,526.8824388603363
5.04,1.92,0.4544997177661786,0.38185019756367494,0.36237354573550595,517.6603067105495
5.28,1.92,0.4404112288914136,0.39632565302052536,0.3434323033068892,486.25921544918566
5.52,1.92,0.4616618614422304,0.3811645966396596,0.37276686809755694,486.60104947912623
5.76,1.92,0.477091605201159,0.36603587635918866,0.3954980278116605,505.0181056409497
6.0,1.92,0.47098413983948,0.37112047583247576,0.3889862412952371,497.45006473005
6.24,1.92,0.4437599295281679,0.39336245008632786,0.3547206072473458,488.03154438736885
6.48,1.92,0.4396002328940535,0.3922798369741625,0.35186242079196467,500.14185193673444
6.72,1.92,0.41686395926688097,0.41160018407125093,0.324046270845805,490.26826412070466
6.96,1.92,0.45881012797037246,0.3891558508579369,0.3823606903641296,468.20912286451505
7.2,1.92,0.4650395336909467,0.38876014184313434,0.3936258313906315,455.4863822449801
7.44,1.92,0.4093685699024356,0.41555688001527186,0.3242203202092783,494.0321525991615
7.68,1.92,0.42934416210997234,0.4084203776790772,0.3541700299179579,473.8275081609267
7.92,1.92,0.41347055353512396,0.41978949230980633,0.33721461667353664,473.8038733890314
8.16,1.92,0.4365748054777939,0.4062062821563527,0.37223216018898575,465.06887366292295
8.4,1.92,0.40898270739366843,0.42334768745034973,0.34042254521678433,472.82769120729205
8.64,1.92,0.4267030876328104,0.4209935383824918,0.36812762588543657,442.7704932040211
8.88,1.92,0.4400080943088661,0.4063166145985324,0.39151423482921044,457.37354870911844
9.12,1.92,0.4087858304654455,0.432628530591323,0.3550071148087648,447.0620155244286
9.36,1.92,0.427260696667362,0.41553538798210665,0.38556159868006723,457.4621019714612
9.6,1.92,0.4064952673376552,0.43448109587698697,0.36333896769184465,446.56660689687993
9.84,1.92,0.4104281993361499,0.43262412731773736,0.3744305539162092,443.6770131853656
10.08,1.92,0.40477213411014024,0.4450106358060035,0.37226303351115103,420.6154726399978
10.32,1.92,0.36638974250015643,0.466070189852836,0.32786869683242736,440.7022183955331
10.56,1.92,0.4186631592877812,0.4304194565009969,0.40356694587618447,432.673376380571
10.8,1.92,0.3772737996807085,0.46754331421947387,0.3541916186426407,415.3320405775187
11.04,1.92,0.39272275211906604,0.46235904802623995,0.38062145898035327,397.7266296966759
11.28,1.92,0.38446661221806366,0.45814327091988666,0.37685531777537246,426.1618730090396
11.52,1.92,0.4073973214389789,0.44614796897914205,0.41339047685140423,411.896860184932
11.76,1.92,0.3562093164385095,0.4807173935804955,0.3518461490047476,422.1695398439736
12.0,1.92,0.35445465398945575,0.47646762385569597,0.35629728127461996,436.52425864876585
12.24,1.92,0.40077558791572365,0.4429010476340443,0.4243161771943675,434.7936023570148
12.48,1.92,0.33996676266226167,0.4859036040357583,0.3496731904024811,439.6991531424907
12.72,1.92,0.3591109861843365,0.476232689172612,0.38106136180050343,428.1977094669804
12.96,1.92,0.3297753884815985,0.48278677893262134,0.34923533199483026,466.1070069259759
13.2,1.92,0.31913724511759645,0.5025689233523067,0.34023428798730226,436.4409475369506
13.44,1.92,0.27863720924019164,0.5235735557225293,0.34251789721431963,456.98049481442524
13.68,1.92,0.34011965607539946,0.48437830107637647,0.42652987474815773,443.26733996559597
13.92,1.92,0.3236885180961864,0.4890245573704829,0.40772634231296095,461.54010773783034
14.16,1.92,0.310187456575614,0.4870563079033648,0.39321785237278933,489.8824505628087
14.4,1.92,0.2823301867791318,0.5099963608691764,0.3585790153562227,482.28644177295394
14.64,1.92,0.2812128209667756,0.5091708768624289,0.360007446393061,486.04164599580884
14.88,1.92,0.30097229795393776,0.49286479035931247,0.38939583012886997,491.54683255830093
15.12,1.92,0.33216889560240626,0.4730718724727215,0.4337740235985001,486.0491189124625
15.36,1.92,0.27352387292196156,0.5085332889546269,0.35932262042452967,509.47380315826257
15.6,1.92,0.2774163343561038,0.5058085659507273,0.36737558053203456,502.017666395135
15.84,1.92,0.2657899323076594,0.5139470473846385,0.3552236841657094,508.7523890621858
16.08,1.92,0.2470590690718521,0.5278252082961001,0.3331374687537483,498.3031943699937
16.32,1.92,0.344481170888166,0.4588631803782838,0.4663317045407313,501.07913656999654
16.56,1.92,0.26737507148574097,0.5128374499599813,0.3669935447593809,506.7778268301632
16.8,1.92,0.2463423743492987,0.5275603379554908,0.34267042179078744,520.3403297679265
17.04,1.92,0.24942567090225648,0.5254020303684205,0.3503336040148561,527.7711405143484
17.28,1.92,0.23006954692680054,0.5389513171512396,0.327759939969712,523.952077113593
17.52,1.92,0.26431804231448497,0.5149773703798605,0.37686784351749936,527.4172911590133
17.76,1.92,0.24679261316484974,0.5272451707846052,0.3574447140622759,547.2688040610791
18.0,1.92,0.223062274862682,0.5438564075961225,0.32931572224693006,553.0648450739995
18.24,1.92,0.2896878395571356,0.497218512310005,0.4211037971312258,541.8082407004925
18.48,1.92,0.2746464537008679,0.5077474824093924,0.4051689343726933,569.7862801977637
18.72,1.92,0.23518745616019615,0.5353687806878626,0.35492797141395566,540.517818325758
18.96,1.92,0.2190231583468549,0.5466837891572015,0.3366093600308352,541.8867705439272
19.2,1.92,0.2176539745796597,0.5476422177942382,0.33782791511816823,538.9832966489566
19.44,1.92,0.22588319958133343,0.5418817602930666,0.3521981016809099,550.1672646384948
19.68,1.92,0.24713983212843182,0.5270021175100977,0.382060689127463,501.27256041225905
19.92,1.92,0.2042341865464816,0.5570360694174629,0.3285243238913101,526.2723831777292
20.16,1.92,0.27136934127223067,0.5130926545681352,0.4198462918165276,493.02071307287525
20.4,1.92,0.2923135374188457,0.5004660378553135,0.4503456582525274,488.0231469786845
20.64,1.92,0.1997574523388872,0.56720874684544,0.3295118407688576,485.3399374493107
20.88,1.92,0.26849056128588766,0.518212386083489,0.42368231904754505,485.97471051448696
21.12,1.92,0.21797377512581612,0.5688385334119902,0.3578097768192418,454.3489819165855
21.36,1.92,0.21202769021505802,0.5764910124645839,0.3519777620173406,447.3111865611894
21.6,1.92,0.23798563111610052,0.5492276147883047,0.3893141036360646,465.40407194520793
21.84,1.92,0.2244599159136923,0.5697987213767213,0.3726598085812075,442.14641927454966
22.08,1.92,0.183645416157676,0.6065030372985964,0.3197948879538157,428.43218436614154
22.32,1.92,0.1935517069896794,0.6039127985910496,0.33453966763215914,418.57507826745655
22.56,1.92,0.18106787313255546,0.6128554002767606,0.3196365115987266,419.4013150983235
22.8,1.92,0.23365886916282333,0.5761369436906323,0.41236185528151215,413.66300961983467
23.04,1.92,0.16747070461576094,0.6342371132308642,0.3237684149681778,396.9673765090685
23.28,1.92,0.2021608675267676,0.6111076559557034,0.3698939735022771,390.0775417777047
23.52,1.92,0.17300919480697677,0.6347561842984601,0.3309885802768696,387.4178924510427
23.76,1.92,0.17915776809788142,0.638018085795186,0.3386823406899667,371.2125160423711
24.0,1.92,0.18909015154311043,0.6354216504566471,0.35153779717815126,360.6816843536624
24.24,1.92,0.20390710574632187,0.6197422507060315,0.37142326064005204,369.2003048483684
24.48,1.92,0.1991361989283746,0.6406517810464504,0.3638170664232032,333.41503638695576
24.72,1.92,0.18872615951748425,0.6545533951857083,0.34937095640509075,321.9637182014807
24.96,1.92,0.17816966243652643,0.6514661829993066,0.3357265893261545,345.49741549911454
25.2,1.92,0.19143923342836722,0.6566679407005637,0.3521166648072855,313.0929922045474
25.44,1.92,0.17210381061852986,0.6684576403368683,0.3261989291475453,320.97129867558243
25.68,1.92,0.17844888778536733,0.6719768165275106,0.33370374701055716,303.43881117738937
25.92,1.92,0.23968603390577664,0.6242653003679358,0.41470355842926426,298.22913470246453
26.16,1.92,0.2211339529806192,0.6366785396277347,0.3896278706314777,304.26179173294986
26.4,1.92,0.19279984172352554,0.6587535550587812,0.35135131332650144,306.5051497153961
26.64,1.92,0.16614485169049548,0.6962637947380179,0.31425589086742467,275.0105016249505
26.88,1.92,0.23367548921668688,0.6266545391863328,0.40447648270134984,303.7659408244989
27.12,1.92,0.16987094273003317,0.6916260442509838,0.31794322702270267,278.0752619246856
27.36,1.92,0.22534077726580964,0.6353925305745483,0.39178372892916885,299.6300138016276
27.6,1.92,0.20747854775898053,0.6561126564182748,0.36679820619469405,286.8666739493726
27.84,1.92,0.2190709706095124,0.643397204935986,0.3816198811019251,293.5218167047454
28.08,1.92,0.22177976686369982,0.6396677895599646,0.3844576804625241,296.72929263643067
28.32,1.92,0.20158264029494266,0.6521024783112671,0.35688849049011745,305.4268957107854
28.56,1.92,0.18106164167354713,0.6671366050890575,0.3286975461171725,308.9401289974396
28.8,1.92,0.1952278949388078,0.6574859721647911,0.34649162518807713,305.02658655397016
29.04,1.92,0.25341110268566414,0.6017141079684485,0.42360066958187087,323.41491162235263
29.28,1.92,0.27131167425814373,0.5892870117467971,0.44629342620589263,318.8407376892785
29.52,1.92,0.2166889406378909,0.6475951082065228,0.37151703941554914,288.7655538914236
29.76,1.92,0.22685542217582577,0.6287116859828645,0.38466263482701407,311.3537794957244
30.0,1.92,0.20525098476339215,0.6325020217971492,0.3556223460945438,340.2478651098746
30.24,1.92,0.2091708934132011,0.6478660201522626,0.35855467685239434,301.29367867174636
30.48,1.92,0.21058782319018685,0.6404902346456768,0.3596936078991991,314.41526268732093
0.0,2.16,0.4290078276968413,0.44020338247078017,0.37944833238772974,381.7588523290018
0.24,2.16,0.40504331596045756,0.4529440405237149,0.3421206047651099,397.82348117516887
0.48,2.16,0.44953587500937753,0.4231840284247736,0.39547324541059714,385.37206085869576
0.72,2.16,0.44810446855933717,0.41850040428373225,0.38876853065483513,402.8393042934449
0.96,2.16,0.4198080116456226,0.44138604277872917,0.34578224797861434,398.7356724491299
1.2,2.16,0.467214876143347,0.40617163178815197,0.40416277235576026,396.0742846071114
1.44,2.16,0.4356701236212016,0.4212696643148617,0.35842799062262115,422.5076444706653
1.68,2.16,0.4655706792260482,0.39579663541278476,0.394079893779773,432.3386959146173
1.92,2.16,0.4531056515065838,0.4021395357456715,0.3736947454471321,441.1419169184293
2.16,2.16,0.4464423937351051,0.4053005764750336,0.36161995092268095,446.3763966988579
2.4,2.16,0.46145465903812427,0.3895988949069697,0.3776484351399716,460.95297438614415
2.64,2.16,0.48351390491587376,0.3615402665588883,0.4055474459930027,503.48201881746087
2.88,2.16,0.4645033714007824,0.3774519442831144,0.37663067989967813,491.8944268286849
3.12,2.16,0.493250033842223,0.3558048284424605,0.41246286765299217,496.44843873003714
3.36,2.16,0.4945417176272381,0.35382079766093333,0.41246820100035353,509.8167501796247
3.6,2.16,0.44646710137321555,0.3874730290387491,0.3462823493912561,532.248494479691
3.84,2.16,0.4622118082376021,0.3764517342336785,0.36712191830142926,502.9156691784597
4.08,2.16,0.4781648536557942,0.365284602440944,0.385381427681901,521.1862229423284
4.32,2.16,0.4690732162985747,0.3716487485909977,0.37547281900341756,533.9947348938451
4.56,2.16,0.5189634733400292,0.3367255686619795,0.44074517400397384,501.279103004518
4.8,2.16,0.4753981549213885,0.36722129155502803,0.3839829985927141,522.0165143516122
5.04,2.16,0.5121929102734234,0.3414649628086036,0.43315279998050116,508.2433048686639
5.28,2.16,0.4616411434484893,0.3768511995860575,0.36651247866048114,507.0521135737742
5.52,2.16,0.45219272172315994,0.38687430898500846,0.35422422378539437,489.62769594827745
5.76,2.16,0.47085238919555905,0.37904687275352195,0.3810241290311798,472.77525522833207
6.0,2.16,0.4807796581466973,0.37348288984100586,0.39588742966686297,467.808623381043
6.24,2.16,0.5121257067114315,0.34293413879837187,0.44074045476282864,495.1417352244984
6.48,2.16,0.4835439085800134,0.3698498596788405,0.404747391108592,473.1161537794206
6.72,2.16,0.4379014240336334,0.40098988029699356,0.3470159097046139,477.70000541391704
6.96,2.16,0.4179752920109877,0.4212132902418842,0.32294651614551395,460.49424689304885
7.2,2.16,0.44885992380366935,0.39644863518381407,0.3678159245936705,467.7922718549547
7.44,2.16,0.4535037039962718,0.3930775713350548,0.37771219567245734,467.88583256206505
7.68,2.16,0.4658295605426357,0.3835184721153733,0.3981729335547226,470.04962028920465
7.92,2.16,0.4443286610929272,0.3915701248957611,0.374448972826268,492.2010623944115
8.16,2.16,0.42927842869949745,0.4010199227306131,0.3590327975709955,495.5762935424316
8.4,2.16,0.48069718676039574,0.37238223546347776,0.3799564061995995,471.5314906524424
8.64,2.16,0.4802190922638108,0.37861556349771186,0.3830647097546258,452.64373936991143
8.88,2.16,0.45361842704059646,0.38789412420625563,0.35319387355436527,483.445564408775
9.12,2.16,0.482289050027941,0.37166682691360203,0.39602128582774215,470.1597904723315
9.36,2.16,0.44139704054874945,0.4058926984941419,0.3464035162703019,455.63149512349275
9.6,2.16,0.4131729189936393,0.42192289514511494,0.3147946664961831,468.3497382183081
